"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"PF3D7_0710600",-2.76916179149228,17.8833535242112,-20.3662705918708,0.00000653873811304533,0.000023534357639542,4.93860518391973,"Down"
"PF3D7_0618900",-2.77077363269358,13.8602515193783,-11.0799548526261,0.000120637315867578,0.000211040081888944,1.77009578643426,"Down"
"PF3D7_0932300",-2.77240626385646,17.765173965627,-5.48741913099264,0.00295304116003979,0.00400707000926412,-1.92233379814417,"Down"
"PF3D7_0821000",-2.77621678015042,20.9594579636667,-25.9159653234901,0.00000203506087592438,0.0000111621863104165,6.07906423619608,"Down"
"PF3D7_1366800",-2.77656399266378,17.9019247731121,-13.8417888218704,0.0000418928418002573,0.0000892244034131797,2.95683486677421,"Down"
"PF3D7_1030000",-2.77773961273387,16.0432070888219,-9.12805789109106,0.0002992856643811,0.000474737974597547,0.730839064358246,"Down"
"PF3D7_1215400",-2.78228074375521,18.679489337565,-26.1336628684862,0.00000195411070195739,0.0000110516303018018,6.11680237301264,"Down"
"PF3D7_1357000",-2.78767942142433,25.3988868523839,-30.3376397232067,0.000000946954821002268,0.00000798335522706078,6.7651283104409,"Down"
"PF3D7_1314100",-2.79180414258765,14.8029207004273,-15.0205224619176,0.0000283307827131821,0.0000650571946036628,3.3869667697457,"Down"
"PF3D7_0532400",-2.79331068285849,17.0486104015263,-6.03902431041985,0.00194799533428065,0.00269346963077073,-1.43926875189869,"Down"
"PF3D7_1113300",-2.79349317505732,17.0118714943214,-17.3222303711027,0.0000142801138630721,0.000038129160329405,4.12537989080436,"Down"
"PF3D7_1440400",-2.79544142779224,15.0931016288912,-18.0093165417724,0.0000118396946818645,0.0000343598057047078,4.32354971020659,"Down"
"PF3D7_0322700",-2.79594537662738,11.235363533495,-1.23580575305861,0.272665941587859,0.286842680318597,-6.8786344020154,"Stable"
"PF3D7_0811300",-2.79661810086996,17.2491229888495,-21.7277398989743,0.00000478154640834288,0.0000191366945265767,5.25411254041687,"Down"
"PF3D7_1352800",-2.79799306456527,16.7684723236716,-14.8502636270055,0.0000299217682030972,0.000068365796609586,3.3272259128486,"Down"
"PF3D7_0826500",-2.80344370839638,18.5823827022322,-8.71990983316484,0.000370064256332855,0.000574498730419548,0.486240376254701,"Down"
"PF3D7_1013300",-2.80511333772964,20.391530601764,-26.401331372384,0.00000185982575496523,0.0000108202642165868,6.16258679423823,"Down"
"PF3D7_1006800",-2.80542726006377,20.5994207772008,-23.0053479900751,0.00000362594288549102,0.0000161427474219148,5.52738088486142,"Down"
"PF3D7_0720700",-2.80575793667906,16.9372093091254,-25.7183428336174,0.00000211206442740486,0.0000114126686121788,6.04441019027069,"Down"
"PF3D7_1118300",-2.80643675669282,19.2913075903882,-24.4321490947321,0.00000270877651840298,0.0000132243486327395,5.80925909762178,"Down"
"PF3D7_1020900",-2.80974246964681,21.7465293365074,-31.9738919670136,0.000000733539692055171,0.0000069862069671914,6.98148972796908,"Down"
"PF3D7_1444300",-2.81233090848065,21.0104804617039,-26.5493408451741,0.00000181004186491434,0.0000107334779106351,6.18761634009637,"Down"
"PF3D7_1003500",-2.81309645871453,18.7917876213316,-5.74426101965371,0.00242354854593644,0.00331078912389366,-1.69296134380177,"Down"
"PF3D7_0214100",-2.81730367318131,20.6098759196116,-17.1214697235576,0.0000151045270456491,0.0000397476065753282,4.06568788791326,"Down"
"PF3D7_1213800",-2.81853696218675,19.5605396777448,-18.6133284075089,0.0000100983857748682,0.0000306775612208889,4.4903199019028,"Down"
"PF3D7_0406000",-2.82005557142139,13.9632673522564,-5.03007715783484,0.00427502169064679,0.00573255854099249,-2.35120864425867,"Down"
"PF3D7_1221200",-2.82089561675523,15.7370760057022,-24.8687897731623,0.00000248582153199422,0.0000125046436733743,5.89100690934442,"Down"
"PF3D7_0808400",-2.82499856899923,16.4171249527884,-16.9166356131468,0.0000160053509968335,0.0000416920827511049,4.00391901970949,"Down"
"PF3D7_1223700",-2.82709698417724,18.9436824636855,-22.1243272372766,0.00000438071821626677,0.0000180343691699285,5.34118486214183,"Down"
"PF3D7_1474600",-2.82757116987357,18.1071731681896,-13.9332265064139,0.000040595129353336,0.0000870715318638692,2.99163722928704,"Down"
"PF3D7_1471200",-2.82968761717268,19.4203650306837,-11.1143267419794,0.000118885398063524,0.000208967480573048,1.78670255364153,"Down"
"PF3D7_0813900",-2.83713455577229,20.6669131136203,-13.3773253847265,0.0000493081484611311,0.000102383282038449,2.77606144578735,"Down"
"PF3D7_1304500",-2.83859682259778,20.5810476892383,-14.2572739792212,0.0000363685335977651,0.0000796085775596481,3.11296817203835,"Down"
"PF3D7_1125400",-2.83910066617448,14.630676438352,-10.2312119730827,0.000175583708567278,0.000291200303552835,1.34253529007631,"Down"
"PF3D7_0604100",-2.84189968162568,19.4232521713626,-20.2302771396634,0.00000675394507142616,0.0000239278871110254,4.90559813585895,"Down"
"PF3D7_1236100",-2.84285758934719,20.7530223096156,-11.9920995842382,0.0000829530642359939,0.000155890123811914,2.19371638293367,"Down"
"PF3D7_1105600",-2.84325161438669,21.3656855923813,-17.8940021512774,0.0000122120050175538,0.0000349088410180816,4.29093489520226,"Down"
"PF3D7_1426200",-2.84463535381323,18.2850390936794,-22.9927172782703,0.00000363560182869127,0.0000161427474219148,5.524779560704,"Down"
"PF3D7_0804900",-2.84816530810366,19.9149344425338,-25.2564266677395,0.00000230616706601304,0.0000119304836000277,5.96190877886772,"Down"
"PF3D7_1238500",-2.85695092340892,17.9382069139626,-7.21882328867253,0.000879072041658808,0.0012745310651013,-0.5151511240965,"Down"
"PF3D7_1440200",-2.86146475541953,14.9299517487502,-10.9333034525787,0.000128468496043789,0.00022216631652017,1.69864415601008,"Down"
"PF3D7_0210600",-2.86388519251584,16.9970857025909,-4.71244670070563,0.00560946169827415,0.00741279372464239,-2.66546014467374,"Down"
"PF3D7_0619400",-2.86560258453372,24.1065518553266,-32.3034661291222,0.000000697858368784918,0.00000691292626957131,7.02295053798168,"Down"
"PF3D7_0104200",-2.87066907580076,21.0211003986088,-18.9542092895263,0.00000925168550697292,0.0000288594695270638,4.58152854053064,"Down"
"PF3D7_1132800",-2.87095966451297,22.6064862632459,-28.3007664853925,0.00000132733580028246,0.00000929645573967062,6.46904632725582,"Down"
"PF3D7_0110500",-2.87972428463678,9.66816136602983,-0.644770266979968,0.548142483443033,0.562804585118219,-7.4373654212511,"Stable"
"PF3D7_0508300",-2.8858453611393,19.7226786970498,-22.1071950819752,0.00000439717732644055,0.0000180343691699285,5.3374662732305,"Down"
"PF3D7_1238600",-2.88758132365911,19.2911510386323,-10.8080703021994,0.0001356420419902,0.000232905382348329,1.63685003602998,"Down"
"PF3D7_0305500",-2.88810318781611,19.1592127056042,-18.2852267876187,0.0000110028464466831,0.0000329001369120031,4.4005656177375,"Down"
"PF3D7_0309500",-2.89074230370743,19.1549771075819,-22.7382193301323,0.0000038369821207327,0.0000166331585183201,5.47195035954118,"Down"
"PF3D7_0215000",-2.89239083149546,19.6041144442885,-12.123356393857,0.0000787757361470865,0.000149427724504005,2.25189447271755,"Down"
"PF3D7_0310600",-2.89573460552166,19.2522517174273,-6.48786255727721,0.00141918638910696,0.00199624638814294,-1.07132497773376,"Down"
"PF3D7_1463900",-2.89593172355807,18.4395147944805,-30.1985600993021,0.000000968340153301927,0.00000802919785708764,6.74589246355726,"Down"
"PF3D7_0622800",-2.90309012037855,18.7910793824593,-24.9989669795517,0.00000242367048808684,0.0000122597332189059,5.91499014373968,"Down"
"PF3D7_0813400",-2.91805739718505,20.8091619527718,-17.9606238229671,0.0000119952182233295,0.0000346229532690399,4.30980877449023,"Down"
"PF3D7_1128400",-2.91923480628951,17.2950451261508,-20.3469631919139,0.00000656878393473413,0.000023534357639542,4.93393626353592,"Down"
"PF3D7_1468100",-2.92233101434185,20.3026744176797,-21.8537482148506,0.00000464958110858984,0.0000187320513246507,5.2820044839212,"Down"
"PF3D7_1455500",-2.92262184850707,19.8128832882013,-24.9045932561934,0.00000246853841718183,0.0000124521009908258,5.89762075076587,"Down"
"PF3D7_0819600",-2.92330062372739,19.216958295536,-21.8217549152096,0.00000468266739827293,0.000018782240819945,5.27494290365936,"Down"
"PF3D7_1341300",-2.92873933768509,18.7587532440333,-3.18832821186097,0.0251352660149106,0.0306162671659881,-4.37945190340305,"Down"
"PF3D7_1124600",-2.92900116458424,20.0907464268943,-26.9149928702999,0.00000169376687570049,0.0000103720419857557,6.24859034591447,"Down"
"PF3D7_1210100",-2.92986156553777,15.7757526812124,-10.3830534954972,0.000163840884589908,0.000273719496181855,1.42159199513826,"Down"
"PF3D7_0309600",-2.93101304363439,21.6538036800071,-18.37210439325,0.0000107541911779191,0.0000323158121039452,4.42452274238596,"Down"
"PF3D7_0303200",-2.93111118973814,14.8993556716382,-12.3691605142066,0.0000716110899711327,0.000138286102690809,2.35907687840557,"Down"
"PF3D7_1352500",-2.93127153387701,23.8342020490472,-34.8620736476802,0.000000481660630891584,0.00000584736005902383,7.32287335525771,"Down"
"PF3D7_1116400",-2.93276769254247,20.0752554185594,-16.7156174238042,0.0000169528979138815,0.0000435419282104065,3.94243234783576,"Down"
"PF3D7_0617000",-2.93291617614728,19.3960261071448,-28.7485147261974,0.00000122989224295241,0.00000881745580478871,6.5368640360941,"Down"
"PF3D7_0908000",-2.93680791336826,19.4742960035623,-22.7815090361255,0.00000380179797939345,0.0000165623782786495,5.48099264869781,"Down"
"PF3D7_1116200",-2.93820189073342,17.2886690430925,-17.2220748300968,0.0000146844461788289,0.0000388683487753447,4.09570459792891,"Down"
"PF3D7_0933200",-2.93834698032632,16.365194207487,-28.2699315605502,0.00000133438234887286,0.00000930703212666678,6.4643165463161,"Down"
"PF3D7_0307200",-2.93943885866149,20.6536595492809,-34.4673397733102,0.000000509099473457454,0.00000597447043191122,7.27901025592819,"Down"
"PF3D7_0501000",-2.95127583857767,19.5391167294224,-17.8883676087568,0.0000122305549530676,0.0000349088410180816,4.2893347244477,"Down"
"PF3D7_1248700",-2.95857056018794,19.4145090534834,-24.2425577903478,0.00000281303777790629,0.0000135159414078294,5.77312635242605,"Down"
"PF3D7_1302800",-2.95918614847558,20.956900641456,-18.6992453957472,0.00000987649214882346,0.0000301377329540186,4.51350196003534,"Down"
"PF3D7_0104800",-2.96056474816377,17.808408959548,-25.6339182283364,0.00000214602690411727,0.0000115277728389308,6.02948962860929,"Down"
"PF3D7_1439000",-2.96249950777456,18.7479838694898,-15.2659417219803,0.0000262124247814229,0.0000616079716933271,3.47174047519868,"Down"
"PF3D7_0905900",-2.96532918116783,19.8160457881136,-29.1614425278071,0.00000114756675391648,0.00000836752519208098,6.59800621549569,"Down"
"PF3D7_0517400",-2.96850040323447,21.5875419925353,-23.2153298565188,0.00000346980031977084,0.0000157571722271454,5.57034563278111,"Down"
"PF3D7_1126900",-2.97620531293843,17.0740664083785,-11.8190054788238,0.0000888755099079487,0.000164641204010554,2.11596313122064,"Down"
"PF3D7_0307500",-2.9766335236681,19.3444336059772,-19.726747454121,0.00000762865897810593,0.0000256839259042765,4.7808821975464,"Down"
"PF3D7_1133200",-2.97683101181864,18.9677988597537,-11.2410098389411,0.000112686169469587,0.000200587990815364,1.84745772013886,"Down"
"PF3D7_0306800",-2.97936001508322,21.3757883337624,-8.03133781128934,0.000540687212472283,0.000808367334903142,0.048127609132421,"Down"
"PF3D7_0205500",-2.98258588648586,16.7679849003331,-16.5011348702267,0.0000180392875789958,0.0000456878201409615,3.87585729352469,"Down"
"PF3D7_0609100",-2.98748091613128,15.2500783428755,-17.9723569872459,0.0000119575192479966,0.0000346178736893511,4.3131239724375,"Down"
"PF3D7_0935000",-2.99123708681195,17.5961121797523,-28.5100782159156,0.00000128066887049452,0.00000910975786394733,6.50094928136961,"Down"
"PF3D7_1460600",-2.99465337594966,19.1602633316713,-12.5813672729481,0.000066046632594259,0.00012932356769263,2.4498062774904,"Down"
"PF3D7_0822900",-2.99572995000117,20.0114412189157,-13.4429872892909,0.0000481694085115008,0.000100362120022246,2.80203118199921,"Down"
"PF3D7_1309100",-3.00098752337598,19.5322840861692,-25.1231057687442,0.00000236613646749011,0.0000121372803022521,5.93769757567244,"Down"
"PF3D7_1457300",-3.00420828339646,19.2541429490789,-27.665830517741,0.00000148196571868388,0.00000981330754081215,6.37006977493497,"Down"
"PF3D7_1212100",-3.00491376732803,15.8606997900721,-24.570991560311,0.00000263536465558002,0.0000130054174466429,5.83547328559425,"Down"
"PF3D7_1228800",-3.01862558200636,16.0724996984335,-6.25267667685422,0.0016715273918664,0.00232710350197914,-1.26145167097211,"Down"
"PF3D7_0618000",-3.01978844860371,20.9303461715307,-11.1385285290633,0.000117670114995481,0.000207834412615684,1.79836408995138,"Down"
"PF3D7_0113900",-3.02037687471915,17.7296885646134,-18.1062431548833,0.0000115372666530939,0.0000339455637638075,4.35076812028263,"Down"
"PF3D7_1427500",-3.02085818426663,19.0766447825919,-8.14997609402481,0.000505478491543703,0.000761983719454538,0.126031103592652,"Down"
"PF3D7_1132200",-3.02223638505475,19.3198614549311,-11.148174315403,0.000117189907092557,0.000207388552784788,1.80300463331495,"Down"
"PF3D7_1420700",-3.02448966711194,23.4169244159903,-31.3108146922835,0.000000812219585623266,0.00000733453620827551,6.89596696127625,"Down"
"PF3D7_1346300",-3.02456820598037,20.5605648453355,-26.1280943395319,0.00000195613250131851,0.0000110516303018018,6.1158427024974,"Down"
"PF3D7_0210000",-3.02590967808564,20.1382671084016,-35.232242169492,0.000000457532187639317,0.00000574597319787032,7.36325570086195,"Down"
"PF3D7_1104200",-3.03309074402469,19.0872180803456,-16.9673083095431,0.0000157766231936864,0.0000411593564981418,4.01928207450883,"Down"
"PF3D7_0615400",-3.0352952468323,16.2139095163701,-12.620877782881,0.0000650686899998309,0.000127821018866982,2.4665188064403,"Down"
"PF3D7_1021900",-3.0383919490434,20.659291721223,-18.1057173865586,0.0000115388819164178,0.0000339455637638075,4.35062095564441,"Down"
"PF3D7_0922600",-3.04002547943446,17.9966473792777,-12.8539683713525,0.0000596402344245516,0.000119608884236904,2.5639873161122,"Down"
"PF3D7_1238800",-3.04100704077929,21.7645851301604,-20.3181192828562,0.00000661398025767702,0.0000236158000965291,4.92695065313536,"Down"
"PF3D7_1344800",-3.04195473870428,21.7195518615948,-31.8940889167693,0.000000742507381918275,0.0000069862069671914,6.97134715060197,"Down"
"PF3D7_0413700",-3.04925361486139,16.8854711946365,-16.8544283216014,0.0000162916178803082,0.0000420809023546684,3.98498409164255,"Down"
"PF3D7_1138000",-3.04978206916265,19.1894364017177,-18.2182318325027,0.0000111993257702565,0.0000333234840320866,4.38199599273189,"Down"
"PF3D7_0903100",-3.05004270378036,16.476600804453,-10.4209771784268,0.000161056255300716,0.000270058417037389,1.44115646732935,"Down"
"PF3D7_1345100",-3.05501940121705,18.9345116145351,-21.0068594119978,0.00000562940963934992,0.0000214908908873296,5.09036115409056,"Down"
"PF3D7_0719600",-3.05632191604134,20.6393783963577,-29.9676557772387,0.00000100514370155082,0.00000818301347759309,6.71365087163874,"Down"
"PF3D7_1130200",-3.05697028247162,21.7677351193375,-29.596105795419,0.00000106796609648926,0.00000819477906444763,6.66095643678869,"Down"
"PF3D7_0215700",-3.0585123108029,17.2773634929128,-11.1324268614755,0.000117975099135882,0.000207969656850378,1.79542647670373,"Down"
"PF3D7_1226900",-3.06129963475049,20.921062366594,-15.8764446878106,0.0000217154239420675,0.000053205614481141,3.67602847820461,"Down"
"PF3D7_0308600",-3.06643757583389,18.0056118424375,-11.5743526785204,0.0000981354350911331,0.000179308059705898,2.00401156615974,"Down"
"PF3D7_1351200",-3.06689793483885,15.0130454854887,-15.2185042875526,0.0000266066408472668,0.0000622759549908392,3.45547600088885,"Down"
"PF3D7_0711500",-3.06985719560009,19.9436486317007,-26.2718726242092,0.0000019047265562916,0.0000109416626467098,6.14052713708446,"Down"
"PF3D7_1459600",-3.08066773266314,18.5033322571834,-8.15667054177017,0.000503574551804617,0.000760771053009488,0.130395932207588,"Down"
"PF3D7_0315100",-3.0809229635792,19.0006945251489,-23.1379431645741,0.00000352638547418111,0.000015816620562768,5.55457295976078,"Down"
"PF3D7_0727400",-3.08211865603903,21.14417111468,-23.8617570313124,0.00000303742757455539,0.000014329418687216,5.6993552720692,"Down"
"PF3D7_1347500",-3.08318207573176,21.6695829633065,-29.6887928310444,0.00000105186212606884,0.00000819477906444763,6.67419671490666,"Down"
"PF3D7_0823200",-3.08346093957731,20.5617579958296,-33.7839758130983,0.000000561192971063054,0.00000634740621307963,7.20106125689068,"Down"
"PF3D7_1113100",-3.08351892232685,14.8073718393989,-7.87171112149645,0.000592786894479542,0.000877613768168493,-0.0583649131198722,"Down"
"PF3D7_1129000",-3.08456976172458,22.2664046742854,-28.3307093929728,0.00000132053592502681,0.00000928454022962862,6.47363188458424,"Down"
"PF3D7_1407800",-3.08698906079601,22.0547687796775,-35.0629822886531,0.000000468379864644858,0.00000581963002627811,7.34487994685519,"Down"
"PF3D7_1409400",-3.09074959032611,20.4712129490666,-22.9709953238295,0.00000365228552324486,0.0000161427474219148,5.52030135055957,"Down"
"PF3D7_0414000",-3.09192065650196,17.915062443308,-11.1816697057791,0.000115540497564964,0.000204668527301361,1.81908717185937,"Down"
"PF3D7_0607600",-3.09230514531407,17.3407491081328,-11.0798248467238,0.000120644000684454,0.000211040081888944,1.77003287399977,"Down"
"PF3D7_0516200",-3.09386992392107,18.8634634813665,-32.3187930839167,0.000000696250463523359,0.00000691292626957131,7.02486212910316,"Down"
"PF3D7_1461900",-3.09632757266262,18.7888254211636,-14.0922101993085,0.0000384517609678158,0.0000835568695971273,3.05155128626047,"Down"
"PF3D7_1012600",-3.09799736294577,19.7853140265986,-10.5548019806786,0.000151672219676804,0.000256448571988357,1.50962853969843,"Down"
